ID,weather,time,coupon,expiration,Y
14600,Sunny,6PM,Coffee House,1d,0
21898,Sunny,6PM,Carry out & Take away,2h,1
15517,Sunny,7AM,Coffee House,2h,0
13994,Sunny,7AM,Restaurant(20-50),1d,1
15109,Sunny,2PM,Coffee House,1d,1
19486,Rainy,7AM,Bar,1d,0
11462,Sunny,6PM,Restaurant(<20),2h,1
19814,Sunny,10PM,Carry out & Take away,1d,1
18386,Sunny,10AM,Coffee House,1d,1
14519,Sunny,7AM,Coffee House,2h,1
12035,Sunny,2PM,Carry out & Take away,1d,1
17238,Sunny,7AM,Restaurant(<20),1d,0
10540,Sunny,7AM,Bar,1d,1
19360,Sunny,10PM,Coffee House,1d,1
20183,Sunny,7AM,Coffee House,1d,1
12555,Sunny,7AM,Bar,1d,1
19915,Rainy,6PM,Coffee House,1d,0
13565,Sunny,2PM,Restaurant(<20),1d,1
18741,Sunny,6PM,Coffee House,2h,0
16361,Sunny,10PM,Restaurant(<20),2h,0
14120,Sunny,6PM,Coffee House,1d,0
10849,Sunny,7AM,Carry out & Take away,2h,0
10244,Sunny,2PM,Restaurant(<20),1d,1
10210,Sunny,7AM,Bar,1d,0
13671,Sunny,2PM,Coffee House,2h,0
15603,Sunny,7AM,Coffee House,2h,1
21425,Sunny,6PM,Restaurant(<20),1d,1
19737,Snowy,2PM,Bar,1d,0
15608,Sunny,7AM,Coffee House,1d,1
14573,Sunny,10AM,Restaurant(20-50),2h,0
16020,Sunny,7AM,Coffee House,2h,1
11188,Sunny,7AM,Coffee House,2h,0
12821,Sunny,7AM,Coffee House,2h,0
18054,Rainy,7AM,Restaurant(20-50),1d,0
18940,Sunny,10AM,Coffee House,1d,1
15749,Sunny,2PM,Restaurant(<20),2h,1
13702,Sunny,6PM,Bar,1d,1
22111,Sunny,10AM,Carry out & Take away,2h,1
16145,Sunny,2PM,Coffee House,2h,1
18413,Rainy,10PM,Bar,2h,1
20541,Sunny,10PM,Restaurant(20-50),1d,1
18142,Rainy,7AM,Restaurant(20-50),1d,0
12001,Sunny,7AM,Coffee House,2h,1
18665,Sunny,6PM,Bar,2h,0
14929,Sunny,6PM,Coffee House,1d,0
18180,Sunny,6PM,Carry out & Take away,2h,1
18055,Snowy,7AM,Restaurant(<20),2h,0
18998,Rainy,7AM,Bar,1d,0
16090,Sunny,7AM,Carry out & Take away,1d,1
11302,Sunny,7AM,Coffee House,2h,0
14928,Sunny,6PM,Coffee House,1d,0
11068,Sunny,6PM,Bar,1d,1
16982,Sunny,10PM,Restaurant(<20),2h,1
17012,Snowy,10PM,Restaurant(20-50),2h,1
16236,Sunny,10AM,Bar,1d,1
17436,Sunny,7AM,Restaurant(<20),1d,0
18700,Snowy,10PM,Carry out & Take away,1d,1
15884,Sunny,6PM,Coffee House,1d,0
13313,Sunny,7AM,Carry out & Take away,2h,1
19631,Sunny,6PM,Carry out & Take away,1d,1
17559,Sunny,10PM,Carry out & Take away,2h,0
13956,Sunny,10AM,Bar,1d,0
12799,Sunny,7AM,Coffee House,2h,0
22054,Sunny,10PM,Bar,2h,0
17307,Sunny,6PM,Coffee House,2h,0
22305,Sunny,6PM,Restaurant(<20),2h,0
21565,Rainy,7AM,Carry out & Take away,1d,1
18530,Sunny,6PM,Carry out & Take away,2h,0
21316,Sunny,10PM,Restaurant(<20),2h,1
19589,Sunny,6PM,Restaurant(<20),1d,0
17447,Snowy,10PM,Carry out & Take away,1d,0
14050,Sunny,2PM,Coffee House,2h,0
20654,Sunny,10PM,Restaurant(<20),1d,0
17090,Sunny,10AM,Coffee House,1d,1
21240,Snowy,2PM,Restaurant(<20),1d,0
12657,Sunny,2PM,Restaurant(<20),1d,1
20448,Sunny,10PM,Coffee House,1d,1
16817,Sunny,7AM,Bar,1d,0
16274,Sunny,10PM,Carry out & Take away,1d,1
16763,Snowy,2PM,Bar,1d,0
15181,Sunny,6PM,Restaurant(<20),2h,0
11212,Sunny,7AM,Carry out & Take away,2h,1
16647,Sunny,10PM,Coffee House,1d,1
18385,Sunny,7AM,Restaurant(<20),1d,1
17710,Sunny,2PM,Restaurant(20-50),2h,0
19332,Sunny,7AM,Coffee House,1d,1
16549,Sunny,6PM,Coffee House,2h,1
22519,Rainy,6PM,Carry out & Take away,1d,1
18272,Sunny,10PM,Carry out & Take away,2h,1
13315,Sunny,7AM,Coffee House,2h,0
11720,Sunny,7AM,Coffee House,2h,0
20574,Sunny,10PM,Restaurant(<20),1d,0
11054,Sunny,7AM,Restaurant(<20),1d,1
17937,Sunny,10AM,Coffee House,1d,1
10363,Sunny,7AM,Restaurant(<20),1d,0
13387,Sunny,6PM,Restaurant(<20),2h,1
14533,Sunny,6PM,Coffee House,1d,1
21277,Sunny,7AM,Restaurant(20-50),2h,1
15142,Sunny,7AM,Coffee House,2h,0
16991,Sunny,6PM,Bar,2h,0
18877,Sunny,10PM,Restaurant(<20),1d,1
15126,Sunny,7AM,Coffee House,1d,0
18844,Rainy,7AM,Bar,1d,0
18761,Sunny,2PM,Restaurant(20-50),2h,0
11436,Sunny,10AM,Coffee House,2h,0
20479,Sunny,10PM,Restaurant(20-50),1d,1
19700,Rainy,6PM,Coffee House,1d,1
12410,Sunny,10AM,Bar,1d,0
21102,Sunny,6PM,Restaurant(<20),2h,1
11115,Sunny,6PM,Coffee House,2h,0
12797,Sunny,7AM,Carry out & Take away,2h,0
22038,Snowy,7AM,Coffee House,1d,0
17018,Sunny,7AM,Restaurant(<20),1d,1
22490,Sunny,6PM,Carry out & Take away,2h,1
22584,Rainy,7AM,Restaurant(<20),2h,0
10685,Sunny,10AM,Carry out & Take away,2h,1
14649,Sunny,7AM,Coffee House,2h,0
10879,Sunny,7AM,Coffee House,2h,0
14330,Sunny,6PM,Restaurant(<20),1d,1
19988,Sunny,10AM,Coffee House,2h,1
19379,Snowy,7AM,Carry out & Take away,1d,1
14775,Sunny,6PM,Coffee House,1d,0
11453,Sunny,7AM,Restaurant(20-50),1d,1
15536,Sunny,10PM,Bar,1d,0
19959,Sunny,10PM,Restaurant(20-50),1d,0
21616,Sunny,10PM,Bar,1d,1
11585,Sunny,7AM,Restaurant(20-50),1d,1
10916,Sunny,6PM,Restaurant(20-50),1d,1
18753,Sunny,6PM,Bar,2h,0
13007,Sunny,2PM,Coffee House,2h,0
18580,Snowy,7AM,Restaurant(<20),2h,1
17961,Sunny,6PM,Carry out & Take away,2h,0
16170,Sunny,10AM,Bar,1d,0
21291,Snowy,10PM,Carry out & Take away,1d,1
15397,Sunny,10AM,Restaurant(20-50),2h,1
20205,Snowy,7AM,Carry out & Take away,1d,1
12842,Sunny,7AM,Restaurant(<20),1d,1
11099,Sunny,7AM,Coffee House,2h,0
17967,Snowy,7AM,Restaurant(<20),2h,0
10049,Sunny,2PM,Coffee House,2h,1
12779,Sunny,10AM,Coffee House,2h,1
16467,Sunny,7AM,Coffee House,2h,1
11473,Sunny,7AM,Coffee House,2h,0
13226,Sunny,7AM,Restaurant(<20),1d,1
14738,Sunny,7AM,Carry out & Take away,1d,1
19632,Sunny,6PM,Restaurant(<20),1d,0
21728,Sunny,10PM,Restaurant(20-50),1d,0
22192,Snowy,7AM,Restaurant(<20),1d,1
16371,Sunny,6PM,Restaurant(<20),1d,0
15715,Sunny,7AM,Coffee House,2h,1
16119,Sunny,10AM,Coffee House,1d,0
13778,Sunny,2PM,Restaurant(<20),1d,1
19623,Sunny,10AM,Restaurant(<20),2h,1
12691,Sunny,10AM,Coffee House,2h,1
15311,Sunny,2PM,Coffee House,2h,0
19464,Rainy,7AM,Bar,1d,0
17780,Sunny,10PM,Restaurant(<20),2h,0
13027,Sunny,10AM,Coffee House,2h,0
11578,Sunny,2PM,Carry out & Take away,1d,1
11614,Sunny,10AM,Carry out & Take away,2h,1
14060,Sunny,7AM,Coffee House,2h,0
18227,Sunny,6PM,Bar,2h,0
10555,Sunny,2PM,Coffee House,2h,1
12744,Sunny,2PM,Coffee House,2h,0
21169,Sunny,10PM,Bar,1d,0
13394,Sunny,6PM,Bar,1d,0
21032,Snowy,7AM,Coffee House,1d,0
17533,Rainy,10PM,Bar,2h,0
17512,Snowy,10AM,Carry out & Take away,1d,0
21359,Sunny,10PM,Restaurant(20-50),1d,0
18650,Sunny,10AM,Restaurant(<20),1d,1
17206,Sunny,2PM,Restaurant(20-50),1d,1
22455,Snowy,7AM,Coffee House,1d,1
21542,Snowy,6PM,Bar,1d,0
10469,Sunny,7AM,Restaurant(20-50),1d,1
16160,Sunny,10PM,Restaurant(<20),2h,0
10644,Sunny,2PM,Carry out & Take away,1d,1
19722,Sunny,10PM,Restaurant(20-50),1d,1
12915,Sunny,7AM,Coffee House,2h,0
14658,Sunny,6PM,Restaurant(<20),1d,1
10349,Sunny,2PM,Carry out & Take away,1d,1
20565,Sunny,7AM,Coffee House,1d,1
14205,Sunny,6PM,Bar,2h,1
21247,Sunny,6PM,Carry out & Take away,2h,0
19450,Snowy,2PM,Bar,1d,0
19518,Sunny,6PM,Carry out & Take away,1d,1
13468,Sunny,7AM,Restaurant(<20),1d,1
14690,Sunny,6PM,Restaurant(<20),2h,1
20370,Rainy,6PM,Bar,1d,0
15069,Sunny,2PM,Coffee House,2h,1
17136,Sunny,10PM,Restaurant(<20),2h,0
14228,Sunny,6PM,Coffee House,2h,1
18935,Sunny,10PM,Coffee House,1d,1
17982,Sunny,2PM,Coffee House,1d,0
22266,Rainy,10AM,Bar,1d,1
21049,Snowy,10PM,Carry out & Take away,1d,1
18294,Rainy,7AM,Restaurant(20-50),1d,1
12453,Sunny,10AM,Coffee House,2h,1
15515,Sunny,10PM,Restaurant(<20),2h,0
12903,Sunny,6PM,Restaurant(<20),2h,1
11983,Sunny,7AM,Restaurant(<20),1d,1
18764,Rainy,10PM,Bar,2h,0
16755,Sunny,7AM,Restaurant(<20),2h,0
21875,Sunny,10AM,Restaurant(<20),2h,1
16916,Snowy,10PM,Carry out & Take away,1d,1
10392,Sunny,2PM,Coffee House,2h,0
14813,Sunny,2PM,Restaurant(<20),2h,1
13663,Sunny,7AM,Bar,1d,0
15162,Sunny,6PM,Restaurant(<20),2h,0
18291,Snowy,10PM,Restaurant(20-50),2h,1
22432,Rainy,7AM,Carry out & Take away,1d,1
18170,Sunny,6PM,Coffee House,1d,1
11734,Sunny,6PM,Bar,1d,0
21608,Rainy,7AM,Carry out & Take away,1d,1
15261,Sunny,2PM,Restaurant(<20),2h,1
15262,Sunny,6PM,Restaurant(<20),1d,1
12576,Sunny,7AM,Coffee House,2h,0
12690,Sunny,2PM,Restaurant(<20),1d,1
17269,Sunny,10PM,Restaurant(<20),1d,0
15839,Sunny,6PM,Restaurant(<20),2h,1
19252,Sunny,10PM,Carry out & Take away,1d,1
15504,Sunny,2PM,Coffee House,1d,0
19413,Sunny,6PM,Carry out & Take away,1d,1
10959,Sunny,6PM,Bar,1d,1
13828,Sunny,2PM,Carry out & Take away,1d,1
17067,Sunny,10PM,Restaurant(<20),2h,1
22383,Snowy,10PM,Carry out & Take away,1d,1
13963,Sunny,6PM,Restaurant(<20),2h,1
10435,Sunny,2PM,Coffee House,2h,0
15150,Sunny,10AM,Coffee House,2h,1
19628,Snowy,2PM,Bar,1d,1
18012,Snowy,7AM,Restaurant(20-50),1d,0
19803,Snowy,10PM,Restaurant(<20),2h,0
13358,Sunny,2PM,Coffee House,2h,1
15440,Sunny,2PM,Restaurant(<20),2h,0
20445,Rainy,7AM,Bar,1d,1
10619,Sunny,10AM,Carry out & Take away,2h,1
12143,Sunny,2PM,Coffee House,1d,1
13877,Sunny,6PM,Restaurant(<20),2h,1
11134,Sunny,6PM,Coffee House,2h,1
10901,Sunny,7AM,Coffee House,2h,0
17142,Sunny,6PM,Carry out & Take away,2h,1
12042,Sunny,6PM,Bar,1d,1
17354,Rainy,10PM,Bar,2h,0
17826,Snowy,10PM,Carry out & Take away,1d,0
14848,Sunny,7AM,Carry out & Take away,1d,1
18305,Snowy,10PM,Carry out & Take away,1d,0
14334,Sunny,6PM,Restaurant(<20),1d,1
16995,Snowy,7AM,Restaurant(20-50),1d,1
20543,Rainy,7AM,Carry out & Take away,2h,1
21245,Sunny,10PM,Restaurant(20-50),2h,0
21216,Snowy,2PM,Restaurant(<20),1d,0
16501,Sunny,10AM,Carry out & Take away,1d,1
21388,Sunny,6PM,Restaurant(<20),2h,1
10354,Sunny,2PM,Restaurant(<20),1d,0
15042,Sunny,2PM,Restaurant(<20),2h,1
14348,Sunny,2PM,Restaurant(<20),2h,1
18224,Rainy,10PM,Coffee House,1d,1
17499,Rainy,7AM,Restaurant(20-50),1d,0
14529,Sunny,10AM,Carry out & Take away,1d,1
14233,Sunny,7AM,Coffee House,2h,1
22012,Sunny,6PM,Restaurant(20-50),1d,0
15843,Sunny,10PM,Bar,1d,1
14864,Sunny,10PM,Restaurant(<20),2h,0
17609,Snowy,10PM,Carry out & Take away,1d,1
14892,Sunny,7AM,Coffee House,2h,1
14883,Sunny,2PM,Coffee House,2h,0
16914,Rainy,10PM,Bar,2h,1
17127,Snowy,7AM,Restaurant(20-50),1d,0
14502,Sunny,10AM,Coffee House,2h,1
16829,Sunny,10AM,Coffee House,2h,1
15071,Sunny,6PM,Bar,2h,0
17288,Rainy,10PM,Bar,2h,0
12349,Sunny,6PM,Bar,1d,1
11037,Sunny,2PM,Coffee House,2h,0
18376,Sunny,2PM,Coffee House,1d,1
11846,Sunny,6PM,Coffee House,2h,1
21261,Rainy,10AM,Bar,1d,1
18976,Rainy,7AM,Bar,1d,1
18269,Snowy,6PM,Coffee House,1d,0
17368,Snowy,7AM,Restaurant(<20),2h,1
18000,Sunny,10PM,Restaurant(<20),1d,0
13004,Sunny,2PM,Restaurant(<20),1d,1
10273,Sunny,6PM,Restaurant(20-50),1d,1
19028,Sunny,10AM,Carry out & Take away,1d,1
21979,Sunny,10PM,Bar,1d,0
21659,Sunny,10PM,Bar,1d,1
11267,Sunny,6PM,Coffee House,2h,0
15173,Sunny,2PM,Restaurant(<20),2h,0
17075,Snowy,2PM,Coffee House,2h,1
12368,Sunny,2PM,Coffee House,2h,0
18203,Snowy,6PM,Coffee House,1d,0
19025,Sunny,10AM,Restaurant(<20),2h,1
11832,Sunny,10AM,Coffee House,2h,1
14944,Sunny,2PM,Coffee House,1d,0
21439,Sunny,10AM,Restaurant(20-50),1d,1
16289,Sunny,6PM,Restaurant(<20),1d,1
10144,Sunny,6PM,Coffee House,2h,0
14463,Sunny,6PM,Coffee House,1d,0
17226,Snowy,10AM,Carry out & Take away,1d,1
10034,Sunny,10AM,Coffee House,2h,0
12652,Sunny,6PM,Restaurant(<20),2h,1
18891,Sunny,10PM,Coffee House,1d,1
10076,Sunny,2PM,Restaurant(<20),1d,1
13283,Sunny,6PM,Restaurant(<20),2h,1
15698,Sunny,10AM,Coffee House,2h,1
10364,Sunny,7AM,Coffee House,2h,0
17449,Sunny,2PM,Coffee House,1d,0
21640,Rainy,10AM,Bar,1d,1
11190,Sunny,7AM,Restaurant(20-50),1d,1
20941,Rainy,10PM,Coffee House,2h,0
11077,Sunny,7AM,Coffee House,2h,0
10796,Sunny,10AM,Bar,1d,0
19873,Rainy,7AM,Carry out & Take away,2h,0
19581,Sunny,10PM,Restaurant(<20),1d,1
13286,Sunny,6PM,Restaurant(20-50),1d,1
16276,Sunny,7AM,Coffee House,2h,1
21207,Rainy,7AM,Carry out & Take away,1d,1
17118,Rainy,2PM,Restaurant(<20),2h,0
11799,Sunny,6PM,Coffee House,2h,0
13661,Sunny,6PM,Coffee House,2h,1
19266,Sunny,7AM,Coffee House,1d,0
14807,Sunny,7AM,Coffee House,1d,1
19531,Snowy,7AM,Carry out & Take away,1d,1
12825,Sunny,2PM,Coffee House,2h,0
14844,Sunny,10PM,Bar,1d,1
14924,Sunny,10AM,Carry out & Take away,1d,1
16621,Sunny,7AM,Bar,1d,0
21042,Rainy,2PM,Carry out & Take away,2h,0
19583,Sunny,2PM,Coffee House,1d,0
22210,Rainy,10PM,Coffee House,2h,0
22567,Sunny,7AM,Restaurant(20-50),2h,0
19205,Sunny,10PM,Coffee House,1d,0
15712,Sunny,10PM,Restaurant(<20),2h,0
17700,Snowy,10PM,Restaurant(20-50),2h,0
12795,Sunny,7AM,Bar,1d,1
19544,Sunny,10PM,Bar,1d,1
12716,Sunny,2PM,Coffee House,1d,1
11888,Sunny,6PM,Bar,1d,1
18989,Sunny,6PM,Bar,2h,1
10375,Sunny,2PM,Restaurant(<20),1d,1
17873,Rainy,10PM,Coffee House,1d,1
15526,Sunny,2PM,Coffee House,1d,0
15373,Sunny,2PM,Coffee House,1d,1
15159,Sunny,6PM,Bar,2h,1
15252,Sunny,10PM,Restaurant(<20),2h,0
14007,Sunny,2PM,Coffee House,2h,1
21180,Snowy,10PM,Coffee House,2h,0
18907,Sunny,7AM,Carry out & Take away,1d,1
10899,Sunny,7AM,Carry out & Take away,2h,1
13067,Sunny,7AM,Carry out & Take away,2h,1
18088,Rainy,10PM,Bar,2h,0
15207,Sunny,6PM,Coffee House,2h,0
19788,Sunny,10PM,Restaurant(20-50),1d,0
17467,Rainy,10PM,Bar,2h,1
19590,Rainy,6PM,Bar,1d,0
11457,Sunny,2PM,Restaurant(<20),1d,1
13143,Sunny,2PM,Restaurant(<20),1d,1
15755,Sunny,6PM,Coffee House,2h,1
14126,Sunny,7AM,Coffee House,2h,0
15648,Sunny,7AM,Restaurant(20-50),2h,0
12290,Sunny,7AM,Carry out & Take away,2h,0
14152,Sunny,10AM,Coffee House,2h,0
10898,Sunny,7AM,Restaurant(20-50),1d,1
14904,Sunny,2PM,Restaurant(<20),2h,1
17517,Snowy,6PM,Coffee House,1d,1
14025,Sunny,10AM,Coffee House,1d,1
20261,Sunny,6PM,Bar,2h,0
13585,Sunny,6PM,Restaurant(<20),2h,1
21763,Rainy,2PM,Carry out & Take away,2h,1
14614,Sunny,6PM,Restaurant(<20),1d,1
21604,Snowy,10PM,Carry out & Take away,1d,0
22430,Snowy,10PM,Coffee House,2h,0
21637,Sunny,10PM,Bar,2h,1
12614,Sunny,2PM,Restaurant(<20),1d,0
14905,Sunny,2PM,Coffee House,2h,0
12885,Sunny,6PM,Bar,1d,1
10000,Sunny,2PM,Restaurant(<20),1d,1
18150,Sunny,10PM,Restaurant(<20),2h,1
10502,Sunny,10AM,Coffee House,2h,0
16082,Sunny,10PM,Restaurant(<20),2h,1
21159,Sunny,6PM,Carry out & Take away,2h,1
14984,Sunny,10AM,Coffee House,2h,0
11203,Sunny,10AM,Bar,1d,0
22464,Rainy,2PM,Carry out & Take away,2h,1
18826,Sunny,10PM,Carry out & Take away,1d,1
10256,Sunny,7AM,Carry out & Take away,2h,1
22623,Sunny,6PM,Carry out & Take away,1d,1
10734,Sunny,6PM,Bar,1d,1
22015,Rainy,6PM,Carry out & Take away,1d,0
11722,Sunny,10AM,Coffee House,2h,0
19411,Sunny,10PM,Restaurant(<20),1d,1
11858,Sunny,2PM,Coffee House,2h,1
21523,Snowy,2PM,Restaurant(<20),1d,1
10094,Sunny,2PM,Coffee House,1d,1
18882,Snowy,10PM,Restaurant(<20),2h,0
10553,Sunny,6PM,Coffee House,2h,0
13976,Sunny,2PM,Restaurant(<20),1d,1
15298,Sunny,7AM,Coffee House,2h,1
12734,Sunny,2PM,Restaurant(<20),1d,1
14410,Sunny,7AM,Carry out & Take away,1d,0
18514,Snowy,7AM,Restaurant(<20),2h,0
18959,Rainy,10AM,Coffee House,1d,1
19230,Snowy,2PM,Bar,1d,0
12764,Sunny,10AM,Carry out & Take away,2h,1
15714,Sunny,7AM,Coffee House,2h,1
21705,Rainy,10PM,Coffee House,2h,0
16065,Sunny,7AM,Restaurant(20-50),2h,0
13151,Sunny,10AM,Carry out & Take away,2h,0
13594,Sunny,6PM,Restaurant(20-50),1d,1
12109,Sunny,6PM,Restaurant(20-50),1d,1
14819,Sunny,6PM,Coffee House,2h,0
11057,Sunny,10AM,Coffee House,2h,1
15226,Sunny,6PM,Coffee House,1d,0
14995,Sunny,10PM,Restaurant(<20),2h,0
11149,Sunny,6PM,Restaurant(<20),2h,1
20470,Sunny,10PM,Coffee House,1d,1
17184,Sunny,10AM,Coffee House,1d,1
20711,Sunny,10PM,Carry out & Take away,2h,0
20171,Sunny,2PM,Coffee House,1d,0
21475,Sunny,6PM,Restaurant(<20),2h,1
14506,Sunny,10AM,Coffee House,1d,1
15810,Sunny,6PM,Restaurant(<20),1d,1
10981,Sunny,6PM,Bar,1d,0
20216,Rainy,6PM,Bar,1d,0
16815,Sunny,10PM,Carry out & Take away,1d,1
11218,Sunny,10AM,Carry out & Take away,2h,1
10942,Sunny,7AM,Restaurant(20-50),1d,0
19515,Sunny,2PM,Restaurant(20-50),1d,1
20079,Sunny,10AM,Restaurant(<20),2h,0
20914,Sunny,6PM,Carry out & Take away,2h,1
12101,Sunny,2PM,Coffee House,1d,1
17473,Snowy,6PM,Coffee House,1d,0
15009,Sunny,2PM,Coffee House,1d,0
10489,Sunny,7AM,Coffee House,2h,1
20681,Rainy,7AM,Carry out & Take away,2h,0
10768,Sunny,10AM,Carry out & Take away,2h,0
17302,Snowy,7AM,Restaurant(<20),2h,1
12962,Sunny,10AM,Carry out & Take away,2h,0
19281,Snowy,10PM,Restaurant(<20),2h,0
19335,Snowy,7AM,Carry out & Take away,1d,0
18620,Snowy,10PM,Restaurant(20-50),2h,0
19648,Sunny,10AM,Carry out & Take away,1d,1
13712,Sunny,2PM,Restaurant(<20),1d,1
13013,Sunny,10AM,Bar,1d,0
20650,Sunny,6PM,Restaurant(<20),1d,1
17168,Sunny,10PM,Carry out & Take away,2h,1
14894,Sunny,7AM,Carry out & Take away,1d,0
14412,Sunny,10AM,Bar,1d,0
13360,Sunny,2PM,Restaurant(<20),1d,1
14171,Sunny,7AM,Carry out & Take away,1d,1
20621,Sunny,10PM,Coffee House,1d,1
11337,Sunny,10AM,Coffee House,2h,1
19208,Snowy,2PM,Bar,1d,0
21199,Sunny,6PM,Carry out & Take away,2h,1
12029,Sunny,2PM,Restaurant(<20),1d,1
13504,Sunny,6PM,Coffee House,2h,0
13667,Sunny,7AM,Coffee House,2h,1
13331,Sunny,7AM,Coffee House,2h,0
10600,Sunny,2PM,Carry out & Take away,1d,1
21405,Rainy,6PM,Carry out & Take away,1d,1
18573,Sunny,2PM,Coffee House,1d,1
11472,Sunny,6PM,Coffee House,2h,0
18709,Sunny,6PM,Coffee House,1d,1
10145,Sunny,6PM,Bar,1d,0
21017,Sunny,10AM,Carry out & Take away,2h,1
21545,Sunny,10PM,Restaurant(20-50),2h,0
16386,Sunny,10AM,Coffee House,2h,1
19570,Sunny,10PM,Restaurant(20-50),1d,0
12622,Sunny,7AM,Restaurant(20-50),1d,0
20008,Rainy,7AM,Bar,1d,0
18840,Sunny,7AM,Bar,1d,1
12813,Sunny,6PM,Bar,1d,0
10643,Sunny,2PM,Coffee House,2h,1
12138,Sunny,7AM,Coffee House,2h,0
11610,Sunny,7AM,Coffee House,2h,0
14407,Sunny,7AM,Restaurant(20-50),2h,0
18264,Snowy,10AM,Carry out & Take away,1d,1
13775,Sunny,7AM,Carry out & Take away,2h,1
16694,Sunny,10PM,Restaurant(20-50),1d,0
10509,Sunny,6PM,Restaurant(20-50),1d,1
20011,Sunny,2PM,Restaurant(20-50),1d,0
12329,Sunny,6PM,Coffee House,2h,1
17042,Sunny,6PM,Coffee House,2h,1
18596,Sunny,6PM,Carry out & Take away,2h,1
12985,Sunny,10AM,Carry out & Take away,2h,0
17305,Sunny,10AM,Coffee House,1d,0
21726,Snowy,10PM,Carry out & Take away,1d,1
12948,Sunny,2PM,Restaurant(<20),1d,1
18759,Sunny,10AM,Coffee House,1d,0
15624,Sunny,7AM,Coffee House,2h,1
10330,Sunny,10AM,Coffee House,2h,1
19976,Rainy,6PM,Bar,1d,0
15523,Sunny,10AM,Coffee House,2h,0
15028,Sunny,10AM,Coffee House,2h,1
16700,Sunny,6PM,Coffee House,1d,0
18727,Snowy,2PM,Coffee House,2h,0
11381,Sunny,6PM,Bar,1d,1
19013,Rainy,6PM,Bar,1d,0
11348,Sunny,10AM,Coffee House,2h,1
17351,Sunny,2PM,Restaurant(20-50),2h,0
20026,Sunny,7AM,Bar,1d,1
15449,Sunny,10PM,Bar,1d,0
20754,Sunny,10AM,Coffee House,2h,1
16532,Sunny,7AM,Coffee House,2h,1
20029,Sunny,7AM,Restaurant(<20),1d,1
12242,Sunny,6PM,Coffee House,2h,0
11994,Sunny,10AM,Bar,2h,1
16247,Sunny,6PM,Coffee House,2h,1
14073,Sunny,2PM,Coffee House,2h,0
21653,Snowy,7AM,Restaurant(<20),1d,0
15780,Sunny,7AM,Restaurant(20-50),2h,0
10214,Sunny,7AM,Coffee House,2h,0
13172,Sunny,10AM,Restaurant(20-50),1d,0
13444,Sunny,7AM,Restaurant(20-50),1d,1
10476,Sunny,10AM,Carry out & Take away,2h,1
20658,Sunny,7AM,Carry out & Take away,1d,1
13464,Sunny,7AM,Coffee House,2h,0
19932,Sunny,6PM,Restaurant(20-50),1d,1
19225,Snowy,7AM,Carry out & Take away,1d,0
16316,Sunny,10PM,Bar,1d,0
16358,Sunny,6PM,Coffee House,1d,1
12772,Sunny,7AM,Coffee House,2h,0
10830,Sunny,2PM,Restaurant(<20),1d,0
17551,Snowy,7AM,Restaurant(<20),2h,0
20628,Sunny,10PM,Restaurant(<20),1d,1
15374,Sunny,2PM,Restaurant(<20),2h,0
18881,Rainy,6PM,Bar,1d,1
16396,Sunny,6PM,Coffee House,2h,0
14428,Sunny,10PM,Carry out & Take away,1d,1
11821,Sunny,6PM,Coffee House,2h,0
22491,Sunny,6PM,Carry out & Take away,1d,1
12781,Sunny,10AM,Carry out & Take away,2h,1
10367,Sunny,10AM,Carry out & Take away,2h,0
20327,Sunny,6PM,Bar,2h,0
18979,Sunny,10PM,Coffee House,1d,1
14945,Sunny,2PM,Restaurant(<20),2h,1
17362,Sunny,6PM,Carry out & Take away,2h,1
12864,Sunny,7AM,Restaurant(<20),1d,0
16441,Sunny,10PM,Restaurant(<20),2h,1
15898,Sunny,6PM,Restaurant(<20),1d,1
15645,Sunny,10PM,Bar,1d,1
18767,Sunny,10PM,Restaurant(<20),1d,0
17003,Sunny,6PM,Coffee House,1d,1
22354,Rainy,2PM,Carry out & Take away,2h,1
10332,Sunny,10AM,Bar,2h,0
18740,Sunny,10AM,Coffee House,1d,1
12548,Sunny,2PM,Coffee House,2h,1
17246,Sunny,10PM,Restaurant(<20),2h,0
17658,Sunny,6PM,Bar,2h,0
16099,Sunny,10AM,Coffee House,1d,0
17141,Sunny,2PM,Coffee House,1d,1
20180,Sunny,10PM,Restaurant(20-50),1d,1
16804,Sunny,10AM,Restaurant(<20),2h,1
16086,Sunny,7AM,Coffee House,2h,1
14776,Sunny,6PM,Coffee House,1d,0
21434,Sunny,10PM,Bar,2h,1
18619,Snowy,6PM,Coffee House,1d,0
12923,Sunny,10AM,Restaurant(<20),2h,0
11837,Sunny,2PM,Coffee House,1d,1
20939,Sunny,6PM,Carry out & Take away,2h,0
16918,Sunny,10AM,Bar,1d,0
10676,Sunny,7AM,Coffee House,2h,0
20096,Rainy,7AM,Bar,1d,0
12680,Sunny,6PM,Bar,1d,0
14109,Sunny,10AM,Coffee House,2h,0
18793,Sunny,6PM,Carry out & Take away,2h,1
19254,Sunny,10AM,Carry out & Take away,1d,1
14033,Sunny,6PM,Restaurant(<20),2h,0
22017,Snowy,7AM,Coffee House,1d,1
10408,Sunny,7AM,Coffee House,2h,0
13780,Sunny,10AM,Bar,1d,1
22493,Snowy,10PM,Coffee House,2h,0
14194,Sunny,7AM,Coffee House,1d,0
15008,Sunny,6PM,Restaurant(<20),1d,1
11740,Sunny,7AM,Carry out & Take away,2h,1
