ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
16815,Home,Alone,0,0,0,1
11218,No Urgent Place,Friend(s),1,0,0,1
10942,Work,Alone,1,0,0,1
19515,No Urgent Place,Partner,0,0,0,1
20079,No Urgent Place,Friend(s),1,0,0,1
20914,Home,Alone,1,0,1,0
12101,No Urgent Place,Friend(s),1,0,0,1
17473,Home,Alone,1,0,0,1
15009,No Urgent Place,Friend(s),0,0,0,1
10489,Work,Alone,1,1,0,1
20681,Work,Alone,1,0,1,0
10768,No Urgent Place,Friend(s),1,0,0,1
17302,Work,Alone,1,1,0,1
12962,No Urgent Place,Friend(s),1,0,0,1
19281,Home,Alone,1,1,0,1
19335,Work,Alone,1,0,1,0
18620,Home,Alone,0,0,0,1
19648,No Urgent Place,Alone,1,0,0,1
13712,No Urgent Place,Alone,0,0,0,1
13013,No Urgent Place,Kid(s),1,0,0,1
20650,Home,Alone,0,0,1,0
17168,Home,Partner,1,0,0,1
14894,Work,Alone,0,0,1,0
14412,No Urgent Place,Alone,0,0,0,1
13360,No Urgent Place,Alone,0,0,0,1
14171,Work,Alone,0,0,1,0
20621,No Urgent Place,Friend(s),1,0,0,1
11337,No Urgent Place,Alone,0,0,0,1
19208,No Urgent Place,Alone,0,0,0,1
21199,Home,Alone,1,0,1,0
12029,No Urgent Place,Alone,0,0,0,1
13504,No Urgent Place,Kid(s),1,0,0,1
13667,Work,Alone,1,0,0,1
13331,Work,Alone,1,0,0,1
10600,No Urgent Place,Friend(s),1,0,0,1
21405,Home,Partner,0,0,1,0
18573,No Urgent Place,Kid(s),1,0,0,1
11472,Home,Alone,0,0,0,1
18709,Home,Partner,0,0,1,0
10145,Home,Alone,0,0,1,0
21017,No Urgent Place,Friend(s),0,0,0,1
21545,Home,Kid(s),1,0,0,1
16386,No Urgent Place,Friend(s),1,0,0,1
19570,Home,Alone,1,0,0,1
12622,Work,Alone,1,0,0,1
20008,Work,Alone,1,1,0,1
18840,Work,Alone,1,0,1,0
12813,Home,Alone,0,0,1,0
10643,No Urgent Place,Friend(s),0,0,0,1
12138,Work,Alone,1,0,0,1
11610,Work,Alone,1,0,0,1
14407,Work,Alone,1,0,0,1
18264,No Urgent Place,Friend(s),1,0,0,1
13775,Work,Alone,0,0,1,0
16694,No Urgent Place,Alone,0,0,0,1
10509,Home,Alone,1,0,0,1
20011,No Urgent Place,Friend(s),1,0,0,1
12329,Home,Alone,0,0,0,1
17042,No Urgent Place,Alone,0,0,0,1
18596,Home,Alone,1,0,1,0
12985,No Urgent Place,Friend(s),1,0,0,1
17305,No Urgent Place,Alone,1,0,0,1
21726,Home,Alone,1,1,0,1
12948,No Urgent Place,Kid(s),0,0,0,1
18759,No Urgent Place,Alone,1,0,0,1
15624,Work,Alone,0,0,1,0
10330,No Urgent Place,Partner,0,0,0,1
19976,Home,Alone,1,1,0,1
15523,No Urgent Place,Friend(s),1,0,0,1
15028,No Urgent Place,Friend(s),1,0,0,1
16700,Home,Alone,1,0,0,1
18727,No Urgent Place,Partner,1,0,0,1
11381,No Urgent Place,Partner,1,0,0,1
19013,Home,Alone,1,1,0,1
11348,No Urgent Place,Friend(s),0,0,0,1
17351,No Urgent Place,Friend(s),1,0,0,1
20026,Work,Alone,1,0,1,0
15449,Home,Alone,1,0,1,0
20754,No Urgent Place,Alone,1,0,0,1
16532,Work,Alone,0,0,1,0
20029,Work,Alone,0,0,0,1
12242,Home,Alone,0,0,0,1
11994,No Urgent Place,Partner,0,0,0,1
16247,Home,Alone,1,1,0,1
14073,No Urgent Place,Kid(s),1,0,0,1
21653,Work,Alone,1,0,0,1
15780,Work,Alone,1,0,0,1
10214,Work,Alone,1,0,0,1
13172,No Urgent Place,Partner,0,0,0,1
13444,Work,Alone,1,0,0,1
10476,No Urgent Place,Friend(s),1,0,0,1
20658,Work,Alone,1,0,0,1
13464,Work,Alone,1,1,0,1
19932,Home,Alone,0,0,1,0
19225,Work,Alone,1,0,1,0
16316,Home,Alone,1,0,1,0
16358,Home,Alone,0,0,0,1
12772,Work,Alone,1,1,0,1
10830,No Urgent Place,Alone,0,0,0,1
17551,Work,Alone,1,1,0,1
20628,No Urgent Place,Alone,0,0,0,1
15374,No Urgent Place,Alone,1,0,0,1
18881,Home,Alone,1,1,0,1
16396,Home,Alone,1,1,0,1
14428,Home,Alone,0,0,1,0
11821,No Urgent Place,Kid(s),1,0,0,1
22491,Home,Alone,0,0,0,1
12781,No Urgent Place,Friend(s),1,0,0,1
10367,No Urgent Place,Friend(s),1,0,0,1
20327,Home,Kid(s),1,0,0,1
18979,No Urgent Place,Friend(s),1,0,0,1
14945,No Urgent Place,Alone,1,0,0,1
17362,Home,Alone,1,0,1,0
12864,Work,Alone,0,0,0,1
16441,Home,Alone,0,0,1,0
15898,No Urgent Place,Friend(s),1,0,0,1
15645,Home,Alone,1,0,1,0
18767,No Urgent Place,Partner,1,0,0,1
17003,No Urgent Place,Friend(s),0,0,0,1
22354,No Urgent Place,Alone,0,0,0,1
10332,No Urgent Place,Partner,0,0,0,1
18740,No Urgent Place,Alone,1,0,0,1
12548,No Urgent Place,Friend(s),0,0,0,1
17246,No Urgent Place,Friend(s),0,0,0,1
17658,Home,Alone,0,0,1,0
16099,No Urgent Place,Partner,1,0,0,1
17141,No Urgent Place,Kid(s),1,0,0,1
20180,Home,Alone,1,0,0,1
16804,No Urgent Place,Partner,1,0,0,1
16086,Work,Alone,1,0,1,0
14776,Home,Alone,0,0,0,1
21434,No Urgent Place,Friend(s),1,0,0,1
18619,Home,Alone,1,0,0,1
12923,No Urgent Place,Kid(s),1,0,0,1
11837,No Urgent Place,Friend(s),1,0,0,1
20939,Home,Alone,1,0,1,0
16918,No Urgent Place,Partner,1,0,0,1
10676,Work,Alone,1,0,0,1
20096,Work,Alone,1,1,0,1
12680,No Urgent Place,Partner,1,0,0,1
14109,No Urgent Place,Friend(s),1,0,0,1
18793,Home,Alone,1,0,1,0
19254,No Urgent Place,Alone,1,0,0,1
14033,Home,Alone,0,0,1,0
22017,Work,Alone,0,0,1,0
10408,Work,Alone,1,0,0,1
13780,No Urgent Place,Friend(s),0,0,0,1
22493,Home,Alone,1,0,0,1
14194,Work,Alone,1,0,0,1
15008,No Urgent Place,Friend(s),1,0,0,1
11740,Work,Alone,0,0,1,0
16890,No Urgent Place,Friend(s),0,0,0,1
11395,No Urgent Place,Friend(s),0,0,0,1
18313,Home,Alone,0,0,0,1
20967,Work,Alone,0,0,1,0
20119,Work,Alone,1,0,1,0
20046,Home,Alone,1,0,0,1
18893,No Urgent Place,Alone,1,0,0,1
17989,Work,Alone,1,1,0,1
12739,No Urgent Place,Friend(s),1,0,0,1
21900,Home,Alone,0,0,1,0
12509,Home,Alone,0,0,0,1
11316,Home,Alone,0,0,1,0
12464,No Urgent Place,Partner,1,0,0,1
12898,No Urgent Place,Friend(s),0,0,0,1
13333,No Urgent Place,Friend(s),0,0,0,1
20640,Work,Alone,1,0,1,0
20659,Work,Alone,1,0,1,0
15115,Home,Alone,0,0,1,0
21329,No Urgent Place,Alone,0,0,0,1
17431,Home,Alone,0,0,1,0
17460,No Urgent Place,Kid(s),1,0,0,1
11268,No Urgent Place,Friend(s),1,0,0,1
16101,No Urgent Place,Partner,0,0,0,1
10315,Home,Alone,1,0,0,1
21116,Home,Alone,0,0,1,0
14392,No Urgent Place,Friend(s),1,0,0,1
15530,Home,Alone,0,0,0,1
13106,Home,Alone,1,0,0,1
19678,Home,Alone,1,0,0,1
10724,No Urgent Place,Friend(s),1,0,0,1
18993,Home,Alone,1,1,0,1
19235,Home,Alone,0,0,1,0
21380,Home,Alone,0,0,0,1
14697,Work,Alone,0,0,1,0
19468,No Urgent Place,Friend(s),1,0,0,1
18398,Home,Alone,1,0,1,0
17919,Home,Alone,0,0,0,1
22133,No Urgent Place,Friend(s),0,0,0,1
17747,Work,Alone,1,1,0,1
15156,No Urgent Place,Partner,1,0,0,1
15338,Home,Alone,0,0,1,0
13433,No Urgent Place,Friend(s),1,0,0,1
13120,No Urgent Place,Friend(s),1,0,0,1
16382,Work,Alone,1,1,0,1
15214,Work,Alone,1,0,0,1
21068,Home,Kid(s),1,0,1,0
14696,Work,Alone,1,1,0,1
11576,No Urgent Place,Friend(s),1,0,0,1
11119,Work,Alone,0,0,1,0
12696,No Urgent Place,Friend(s),1,0,0,1
13113,Work,Alone,1,0,0,1
11440,No Urgent Place,Friend(s),1,0,0,1
15615,Home,Alone,1,0,0,1
20609,Home,Alone,0,0,1,0
20386,No Urgent Place,Alone,0,0,0,1
19626,No Urgent Place,Alone,1,0,0,1
22181,No Urgent Place,Alone,1,0,0,1
20099,No Urgent Place,Friend(s),1,0,0,1
11394,No Urgent Place,Friend(s),1,0,0,1
22248,No Urgent Place,Partner,0,0,0,1
17906,No Urgent Place,Friend(s),1,0,0,1
14907,Home,Alone,0,0,1,0
13931,Work,Alone,1,0,0,1
21828,No Urgent Place,Alone,1,0,0,1
12796,Work,Alone,1,0,0,1
11139,Work,Alone,1,1,0,1
13786,No Urgent Place,Friend(s),0,0,0,1
17875,Home,Alone,0,0,0,1
16765,Home,Partner,1,0,0,1
16470,Work,Alone,1,1,0,1
17604,No Urgent Place,Friend(s),1,0,0,1
12587,No Urgent Place,Friend(s),1,0,0,1
16719,No Urgent Place,Kid(s),0,0,0,1
19883,No Urgent Place,Friend(s),1,0,0,1
13829,No Urgent Place,Kid(s),1,0,0,1
20323,No Urgent Place,Kid(s),0,0,0,1
20586,Work,Alone,1,0,1,0
11224,No Urgent Place,Friend(s),1,0,0,1
13892,No Urgent Place,Friend(s),0,0,0,1
20174,Home,Kid(s),1,0,0,1
15330,No Urgent Place,Partner,0,0,0,1
20378,Work,Alone,1,0,1,0
14446,Home,Alone,0,0,0,1
19023,No Urgent Place,Friend(s),1,0,0,1
11691,Home,Alone,1,0,0,1
15960,Work,Alone,1,0,0,1
20551,No Urgent Place,Friend(s),1,0,0,1
19815,No Urgent Place,Alone,1,0,0,1
21310,Home,Alone,1,0,1,0
17097,Home,Alone,1,0,1,0
13746,No Urgent Place,Partner,1,0,0,1
18065,No Urgent Place,Friend(s),0,0,0,1
18499,No Urgent Place,Alone,0,0,0,1
20289,Work,Alone,1,0,1,0
18219,No Urgent Place,Friend(s),1,0,0,1
15890,Work,Alone,0,0,1,0
20159,Work,Alone,1,0,0,1
19337,No Urgent Place,Friend(s),1,0,0,1
17178,No Urgent Place,Friend(s),1,0,0,1
10883,No Urgent Place,Friend(s),1,0,0,1
19396,Work,Alone,1,0,1,0
18057,Work,Alone,0,0,1,0
20112,Home,Alone,1,1,0,1
14747,No Urgent Place,Alone,1,0,0,1
11618,No Urgent Place,Friend(s),1,0,0,1
20018,No Urgent Place,Alone,0,0,0,1
21018,No Urgent Place,Friend(s),0,0,0,1
20746,Home,Alone,0,0,0,1
22101,Home,Partner,1,1,0,1
13397,Home,Alone,0,0,0,1
20883,No Urgent Place,Friend(s),1,0,0,1
20815,Work,Alone,0,0,0,1
21154,No Urgent Place,Alone,0,0,0,1
13522,No Urgent Place,Partner,0,0,0,1
18879,Home,Alone,0,0,0,1
17061,Work,Alone,1,1,0,1
20972,No Urgent Place,Friend(s),1,0,0,1
16367,Work,Alone,1,0,0,1
11295,Home,Alone,1,0,0,1
21655,Work,Alone,0,0,1,0
18129,No Urgent Place,Friend(s),1,0,0,1
10017,Work,Alone,1,1,0,1
17172,Work,Alone,0,0,1,0
10542,Work,Alone,0,0,1,0
11820,No Urgent Place,Kid(s),1,0,0,1
22447,Home,Kid(s),1,0,0,1
11732,No Urgent Place,Partner,0,0,0,1
16819,Work,Alone,0,0,0,1
13490,Work,Alone,0,0,0,1
16946,Home,Alone,0,0,0,1
13477,No Urgent Place,Kid(s),1,0,0,1
18518,No Urgent Place,Kid(s),1,0,0,1
21173,No Urgent Place,Alone,1,0,0,1
18444,Home,Alone,0,0,0,1
10799,No Urgent Place,Kid(s),1,0,0,1
13657,No Urgent Place,Kid(s),1,0,0,1
12856,No Urgent Place,Alone,0,0,0,1
20860,No Urgent Place,Partner,1,0,0,1
22092,No Urgent Place,Alone,0,0,0,1
17764,Home,Alone,1,0,1,0
17733,No Urgent Place,Friend(s),0,0,0,1
22297,Home,Alone,0,0,1,0
11380,No Urgent Place,Partner,0,0,0,1
21718,No Urgent Place,Alone,1,0,0,1
10569,No Urgent Place,Friend(s),0,0,0,1
21924,Home,Alone,1,1,0,1
12889,Work,Alone,1,1,0,1
20678,Home,Alone,1,1,0,1
18365,No Urgent Place,Kid(s),1,0,0,1
14307,No Urgent Place,Friend(s),1,0,0,1
20626,No Urgent Place,Alone,1,0,0,1
15285,No Urgent Place,Friend(s),0,0,0,1
15628,Work,Alone,1,1,0,1
10014,Home,Alone,1,0,0,1
16230,Home,Alone,0,0,1,0
17563,No Urgent Place,Friend(s),0,0,0,1
17717,No Urgent Place,Friend(s),1,0,0,1
17391,Work,Alone,1,1,0,1
14266,No Urgent Place,Alone,1,0,0,1
14067,No Urgent Place,Friend(s),1,0,0,1
22229,Home,Alone,0,0,1,0
13041,Home,Alone,0,0,0,1
10287,No Urgent Place,Friend(s),1,0,0,1
10686,No Urgent Place,Kid(s),1,0,0,1
13782,No Urgent Place,Friend(s),0,0,0,1
13640,Work,Alone,1,1,0,1
15032,No Urgent Place,Alone,1,0,0,1
20508,No Urgent Place,Alone,1,0,0,1
21394,No Urgent Place,Alone,0,0,0,1
13277,No Urgent Place,Friend(s),1,0,0,1
15172,No Urgent Place,Friend(s),1,0,0,1
16273,Home,Alone,0,0,1,0
11476,Work,Alone,0,0,1,0
20623,No Urgent Place,Friend(s),1,0,0,1
20097,Work,Alone,1,0,1,0
16269,Home,Alone,0,0,1,0
11887,No Urgent Place,Alone,0,0,0,1
12899,No Urgent Place,Friend(s),1,0,0,1
20467,Work,Alone,1,1,0,1
11706,No Urgent Place,Kid(s),1,0,0,1
15849,Work,Alone,0,0,1,0
11393,No Urgent Place,Friend(s),0,0,0,1
18951,Work,Alone,1,0,1,0
11234,Work,Alone,0,0,1,0
16854,Home,Kid(s),1,1,0,1
19840,No Urgent Place,Partner,0,0,0,1
18094,Home,Alone,1,0,0,1
22094,No Urgent Place,Partner,1,0,0,1
20779,No Urgent Place,Friend(s),0,0,0,1
17785,Home,Alone,1,0,1,0
14816,Home,Alone,0,0,0,1
21481,No Urgent Place,Alone,0,0,0,1
21264,No Urgent Place,Alone,1,0,0,1
19572,Work,Alone,1,0,1,0
10543,Work,Alone,0,0,0,1
14261,No Urgent Place,Alone,0,0,0,1
15390,Work,Alone,1,0,0,1
18484,No Urgent Place,Alone,0,0,0,1
21596,No Urgent Place,Alone,1,0,0,1
17077,Home,Alone,1,0,0,1
12259,No Urgent Place,Friend(s),0,0,0,1
17719,Home,Alone,1,0,1,0
19898,Work,Alone,1,1,0,1
11815,No Urgent Place,Friend(s),1,0,0,1
17545,Home,Alone,1,0,0,1
16867,No Urgent Place,Alone,0,0,0,1
10633,No Urgent Place,Alone,0,0,0,1
18271,Home,Alone,0,0,1,0
11792,No Urgent Place,Friend(s),1,0,0,1
19965,Work,Alone,1,0,1,0
14589,No Urgent Place,Alone,0,0,0,1
11415,No Urgent Place,Friend(s),1,0,0,1
16094,No Urgent Place,Friend(s),1,0,0,1
21720,No Urgent Place,Alone,0,0,0,1
18435,No Urgent Place,Friend(s),1,0,0,1
20113,Home,Alone,1,1,0,1
21796,Home,Alone,0,0,1,0
11913,Work,Alone,1,1,0,1
18256,No Urgent Place,Kid(s),1,0,0,1
14954,Home,Alone,1,0,1,0
11995,No Urgent Place,Partner,1,0,0,1
10722,No Urgent Place,Friend(s),0,0,0,1
21889,No Urgent Place,Friend(s),0,0,0,1
10381,Work,Alone,1,1,0,1
11595,No Urgent Place,Friend(s),1,0,0,1
11013,No Urgent Place,Friend(s),0,0,0,1
14908,Home,Alone,0,0,0,1
22024,No Urgent Place,Friend(s),0,0,0,1
22458,No Urgent Place,Friend(s),0,0,0,1
22562,Home,Partner,1,0,1,0
19687,No Urgent Place,Friend(s),1,0,0,1
17167,Home,Alone,0,0,1,0
17771,Work,Alone,1,1,0,1
17725,Work,Alone,1,1,0,1
14644,Home,Alone,1,1,0,1
16548,Home,Alone,0,0,1,0
14048,No Urgent Place,Partner,0,0,0,1
15726,Home,Alone,0,0,1,0
19478,Home,Alone,0,0,0,1
21033,Work,Alone,1,0,0,1
15367,Work,Alone,0,0,1,0
19536,No Urgent Place,Alone,0,0,0,1
19192,Home,Alone,0,0,1,0
11414,No Urgent Place,Friend(s),0,0,0,1
13884,Work,Alone,1,0,0,1
22452,Home,Alone,1,0,0,1
19697,Home,Partner,1,1,0,1
14717,Work,Alone,1,0,1,0
22070,No Urgent Place,Friend(s),0,0,0,1
20081,No Urgent Place,Friend(s),1,0,0,1
12907,Home,Alone,0,0,1,0
18053,Work,Alone,1,1,0,1
11901,No Urgent Place,Friend(s),0,0,0,1
18123,Work,Alone,0,0,1,0
21037,No Urgent Place,Friend(s),1,0,0,1
22143,Home,Alone,1,0,0,1
18486,Home,Alone,0,0,1,0
13955,No Urgent Place,Friend(s),0,0,0,1
16997,No Urgent Place,Kid(s),1,0,0,1
16024,Work,Alone,0,0,1,0
14888,Home,Alone,1,1,0,1
18965,Home,Kid(s),1,0,1,0
20690,No Urgent Place,Kid(s),1,0,0,1
16140,No Urgent Place,Friend(s),0,0,0,1
11498,Work,Alone,0,0,1,0
16404,Work,Alone,1,1,0,1
16834,Home,Kid(s),1,0,0,1
20423,Work,Alone,1,1,0,1
21274,Work,Alone,0,0,1,0
21074,Home,Alone,1,0,0,1
15072,Home,Alone,0,0,1,0
10015,Home,Alone,0,0,0,1
13979,No Urgent Place,Friend(s),1,0,0,1
21764,No Urgent Place,Alone,0,0,0,1
13062,Home,Alone,1,0,0,1
21280,No Urgent Place,Friend(s),1,0,0,1
17291,No Urgent Place,Partner,1,0,0,1
20285,Home,Alone,1,1,0,1
18714,Work,Alone,0,0,1,0
20283,Home,Alone,0,0,0,1
10326,No Urgent Place,Friend(s),1,0,0,1
16460,Home,Alone,1,1,0,1
13537,No Urgent Place,Friend(s),0,0,0,1
13378,Work,Alone,1,0,0,1
20608,Home,Alone,0,0,0,1
12294,No Urgent Place,Friend(s),0,0,0,1
21713,No Urgent Place,Friend(s),0,0,0,1
10432,No Urgent Place,Friend(s),0,0,0,1
14845,Work,Alone,0,0,1,0
12826,No Urgent Place,Friend(s),1,0,0,1
22461,No Urgent Place,Friend(s),0,0,0,1
17446,No Urgent Place,Friend(s),1,0,0,1
12671,No Urgent Place,Friend(s),1,0,0,1
15623,Home,Alone,1,0,1,0
14520,Work,Alone,1,1,0,1
13362,No Urgent Place,Friend(s),0,0,0,1
21615,No Urgent Place,Friend(s),0,0,0,1
14005,No Urgent Place,Kid(s),1,0,0,1
13519,No Urgent Place,Friend(s),1,0,0,1
14632,Work,Alone,1,0,0,1
18095,Home,Alone,0,0,0,1
12973,Home,Alone,0,0,1,0
20807,Home,Alone,1,0,1,0
19389,No Urgent Place,Alone,0,0,0,1
11210,Work,Alone,1,1,0,1
18172,No Urgent Place,Friend(s),1,0,0,1
20634,Home,Alone,1,0,0,1
17148,Work,Alone,1,1,0,1
22104,Work,Alone,0,0,0,1
13647,No Urgent Place,Friend(s),0,0,0,1
17768,Home,Alone,0,0,1,0
11174,No Urgent Place,Friend(s),1,0,0,1
12024,Work,Alone,1,1,0,1
16880,Work,Alone,1,1,0,1
10185,No Urgent Place,Friend(s),1,0,0,1
13087,Work,Alone,1,1,0,1
18448,Work,Alone,1,1,0,1
11196,No Urgent Place,Friend(s),1,0,0,1
19142,No Urgent Place,Friend(s),1,0,0,1
17373,No Urgent Place,Friend(s),1,0,0,1
12996,Home,Alone,1,0,0,1
10267,No Urgent Place,Kid(s),1,0,0,1
12771,Home,Alone,0,0,0,1
19604,No Urgent Place,Partner,0,0,0,1
11132,No Urgent Place,Kid(s),0,0,0,1
19579,No Urgent Place,Alone,1,0,0,1
12202,Work,Alone,0,0,1,0
12621,Work,Alone,1,1,0,1
13611,No Urgent Place,Friend(s),1,0,0,1
14480,No Urgent Place,Friend(s),1,0,0,1
20750,Work,Alone,1,0,1,0
21008,Work,Alone,0,0,1,0
19174,Home,Alone,1,1,0,1
21929,Work,Alone,1,0,0,1
18140,Home,Alone,0,0,1,0
20879,Work,Alone,1,0,0,1
20864,Home,Kid(s),1,0,0,1
17911,No Urgent Place,Friend(s),1,0,0,1
19790,Work,Alone,1,0,1,0
20605,No Urgent Place,Alone,0,0,0,1
17370,Work,Alone,0,0,1,0
17655,Home,Alone,1,0,0,1
14095,No Urgent Place,Partner,0,0,0,1
10043,Work,Alone,1,0,0,1
10069,No Urgent Place,Friend(s),1,0,0,1
11171,No Urgent Place,Partner,1,0,0,1
20560,Home,Alone,1,1,0,1
13748,Home,Alone,1,0,0,1
14365,Work,Alone,1,1,0,1
17891,No Urgent Place,Friend(s),1,0,0,1
18356,Home,Alone,1,0,0,1
15791,No Urgent Place,Partner,0,0,0,1
13424,Work,Alone,0,0,0,1
17702,Home,Alone,0,0,1,0
19819,No Urgent Place,Alone,0,0,0,1
14158,No Urgent Place,Partner,1,0,0,1
21005,Home,Alone,1,1,0,1
19949,No Urgent Place,Friend(s),1,0,0,1
16287,No Urgent Place,Partner,1,0,0,1
13018,Home,Alone,1,0,0,1
17187,Home,Alone,1,0,0,1
21783,No Urgent Place,Friend(s),1,0,0,1
10539,Work,Alone,1,1,0,1
15379,Home,Alone,0,0,1,0
19785,Home,Alone,0,0,1,0
19566,Home,Alone,0,0,0,1
12150,No Urgent Place,Kid(s),1,0,0,1
20782,No Urgent Place,Alone,0,0,0,1
21772,Home,Alone,0,0,0,1
13718,No Urgent Place,Friend(s),1,0,0,1
