ID,gender,age,maritalStatus,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,ID,weather,time,coupon,expiration,Y,ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
21322,Female,50plus,Single,Bachelors degree,Food Preparation & Serving Related,$12500 - $24999,never,1~3,4~8,less1,less1,21322,Sunny,6PM,Restaurant(<20),2h,1,21322,No Urgent Place,Friend(s),0,0,0,1
18947,Female,31,Married partner,Associates degree,Student,$87500 - $99999,never,4~8,4~8,less1,less1,18947,Sunny,6PM,Restaurant(<20),1d,1,18947,Home,Alone,0,0,1,0
18312,Male,26,Married partner,Graduate degree (Masters or Doctorate),Architecture & Engineering,$100000 or More,1~3,1~3,1~3,4~8,4~8,18312,Snowy,6PM,Coffee House,1d,0,18312,Home,Alone,1,0,0,1
15240,Female,26,Unmarried partner,Graduate degree (Masters or Doctorate),Legal,$37500 - $49999,less1,less1,1~3,less1,never,15240,Sunny,6PM,Restaurant(<20),1d,1,15240,No Urgent Place,Friend(s),1,0,0,1
15652,Female,36,Single,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,less1,4~8,4~8,1~3,less1,15652,Sunny,7AM,Coffee House,1d,0,15652,Work,Alone,1,0,0,1
18126,Male,31,Single,Some college - no degree,Office & Administrative Support,$12500 - $24999,4~8,never,gt8,1~3,never,18126,Sunny,6PM,Coffee House,2h,0,18126,No Urgent Place,Alone,0,0,0,1
14156,Female,50plus,Married partner,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,14156,Sunny,10AM,Coffee House,1d,0,14156,No Urgent Place,Partner,0,0,0,1
16537,Male,below21,Single,Some college - no degree,Student,Less than $12500,1~3,4~8,1~3,gt8,4~8,16537,Sunny,7AM,Coffee House,1d,1,16537,Work,Alone,1,0,0,1
16285,Female,31,Married partner,Some college - no degree,Computer & Mathematical,$100000 or More,less1,less1,gt8,4~8,1~3,16285,Sunny,10AM,Coffee House,1d,1,16285,No Urgent Place,Partner,0,0,0,1
20329,Female,21,Married partner,Associates degree,Unemployed,$50000 - $62499,never,1~3,1~3,1~3,1~3,20329,Sunny,6PM,Restaurant(<20),1d,1,20329,Home,Alone,0,0,1,0
20055,Female,50plus,Single,Some college - no degree,Unemployed,Less than $12500,never,1~3,less1,1~3,less1,20055,Sunny,2PM,Restaurant(20-50),1d,0,20055,No Urgent Place,Friend(s),1,0,0,1
12023,Female,50plus,Married partner,Associates degree,Legal,$100000 or More,less1,never,gt8,4~8,1~3,12023,Sunny,7AM,Coffee House,2h,0,12023,Work,Alone,1,1,0,1
20271,Female,31,Married partner,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,never,gt8,4~8,1~3,less1,20271,Snowy,7AM,Carry out & Take away,1d,0,20271,Work,Alone,1,0,1,0
11568,Male,31,Single,High School Graduate,Computer & Mathematical,$25000 - $37499,less1,never,1~3,less1,never,11568,Sunny,10AM,Coffee House,2h,0,11568,No Urgent Place,Friend(s),0,0,0,1
21598,Female,21,Single,Bachelors degree,Student,$25000 - $37499,never,never,less1,never,never,21598,Sunny,10AM,Restaurant(<20),2h,1,21598,No Urgent Place,Alone,0,0,0,1
13470,Female,41,Married partner,Some college - no degree,Unemployed,$25000 - $37499,never,never,4~8,1~3,less1,13470,Sunny,2PM,Restaurant(<20),1d,1,13470,No Urgent Place,Alone,0,0,0,1
13536,Female,21,Single,Some college - no degree,Student,Less than $12500,gt8,4~8,4~8,4~8,1~3,13536,Sunny,2PM,Restaurant(<20),1d,1,13536,No Urgent Place,Alone,0,0,0,1
22594,Female,50plus,Divorced,Some college - no degree,Personal Care & Service,$12500 - $24999,never,less1,1~3,1~3,less1,22594,Snowy,2PM,Restaurant(<20),1d,1,22594,No Urgent Place,Friend(s),0,0,0,1
18892,Male,26,Unmarried partner,Associates degree,Management,$12500 - $24999,less1,less1,4~8,1~3,less1,18892,Sunny,10PM,Carry out & Take away,1d,1,18892,No Urgent Place,Friend(s),1,0,0,1
13610,Female,26,Single,Bachelors degree,Retired,$87500 - $99999,never,less1,less1,1~3,less1,13610,Sunny,6PM,Coffee House,2h,0,13610,No Urgent Place,Friend(s),0,0,0,1
19271,Female,26,Unmarried partner,High School Graduate,Healthcare Support,$25000 - $37499,less1,less1,1~3,1~3,1~3,19271,Sunny,10PM,Coffee House,1d,1,19271,No Urgent Place,Friend(s),1,0,0,1
14255,Male,21,Single,Bachelors degree,Student,$100000 or More,1~3,4~8,1~3,4~8,1~3,14255,Sunny,7AM,Coffee House,2h,0,14255,Work,Alone,1,0,1,0
18314,Male,26,Married partner,Graduate degree (Masters or Doctorate),Architecture & Engineering,$100000 or More,1~3,1~3,1~3,4~8,4~8,18314,Sunny,6PM,Coffee House,1d,1,18314,Home,Partner,0,0,1,0
20087,Female,31,Single,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,never,less1,4~8,1~3,1~3,20087,Sunny,6PM,Carry out & Take away,1d,1,20087,Home,Alone,0,0,0,1
13069,Female,41,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,less1,gt8,4~8,gt8,less1,13069,Sunny,7AM,Coffee House,2h,0,13069,Work,Alone,1,0,0,1
21330,Female,50plus,Single,Bachelors degree,Food Preparation & Serving Related,$12500 - $24999,never,1~3,4~8,less1,less1,21330,Snowy,10AM,Restaurant(<20),1d,1,21330,No Urgent Place,Alone,1,0,0,1
14977,Male,21,Single,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,14977,Sunny,7AM,Coffee House,2h,1,14977,Work,Alone,1,0,1,0
10425,Male,50plus,Married partner,Bachelors degree,Personal Care & Service,$50000 - $62499,never,less1,less1,1~3,less1,10425,Sunny,7AM,Coffee House,2h,1,10425,Work,Alone,1,1,0,1
13759,Female,41,Married partner,Bachelors degree,Management,$62500 - $74999,1~3,4~8,4~8,4~8,1~3,13759,Sunny,2PM,Coffee House,2h,0,13759,No Urgent Place,Friend(s),1,0,0,1
12490,Female,46,Single,Graduate degree (Masters or Doctorate),Management,$75000 - $87499,never,never,gt8,4~8,less1,12490,Sunny,7AM,Restaurant(20-50),1d,1,12490,Work,Alone,1,0,0,1
12613,Female,41,Married partner,Bachelors degree,Legal,$100000 or More,never,1~3,1~3,1~3,less1,12613,Sunny,10AM,Bar,1d,0,12613,No Urgent Place,Kid(s),1,0,0,1
19730,Male,26,Single,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,19730,Sunny,10AM,Coffee House,2h,0,19730,No Urgent Place,Alone,1,0,0,1
13168,Male,50plus,Married partner,Some college - no degree,Retired,$87500 - $99999,never,never,1~3,1~3,less1,13168,Sunny,2PM,Coffee House,1d,0,13168,No Urgent Place,Friend(s),1,0,0,1
20502,Male,below21,Single,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,20502,Sunny,7AM,Bar,1d,0,20502,Work,Alone,1,0,1,0
16388,Male,31,Single,High School Graduate,Unemployed,$12500 - $24999,never,never,1~3,1~3,1~3,16388,Sunny,6PM,Restaurant(<20),1d,1,16388,No Urgent Place,Friend(s),1,0,0,1
10695,Male,36,Married partner,Some college - no degree,Management,$50000 - $62499,less1,1~3,4~8,1~3,1~3,10695,Sunny,7AM,Restaurant(20-50),1d,0,10695,Work,Alone,1,0,0,1
11932,Female,31,Single,Bachelors degree,Transportation & Material Moving,$25000 - $37499,less1,1~3,4~8,gt8,less1,11932,Sunny,6PM,Bar,1d,0,11932,Home,Alone,0,0,1,0
12316,Female,31,Single,Bachelors degree,Sales & Related,$25000 - $37499,4~8,1~3,1~3,4~8,1~3,12316,Sunny,10AM,Coffee House,2h,0,12316,No Urgent Place,Friend(s),0,0,0,1
21566,Male,31,Married partner,Graduate degree (Masters or Doctorate),Healthcare Practitioners & Technical,$50000 - $62499,1~3,gt8,4~8,1~3,less1,21566,Snowy,7AM,Coffee House,1d,1,21566,Work,Alone,0,0,1,0
19072,Female,26,Married partner,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,1~3,4~8,4~8,less1,19072,Sunny,10AM,Coffee House,1d,1,19072,No Urgent Place,Kid(s),0,0,0,1
14755,Female,50plus,Single,Bachelors degree,Retired,$37500 - $49999,never,never,less1,4~8,less1,14755,Sunny,10PM,Carry out & Take away,1d,0,14755,Home,Alone,0,0,1,0
11893,Male,21,Single,Some college - no degree,Student,$12500 - $24999,less1,less1,4~8,4~8,less1,11893,Sunny,7AM,Restaurant(20-50),1d,1,11893,Work,Alone,1,0,0,1
12231,Female,26,Married partner,Associates degree,Management,$12500 - $24999,never,less1,gt8,4~8,never,12231,Sunny,2PM,Coffee House,1d,0,12231,No Urgent Place,Friend(s),1,0,0,1
19863,Male,36,Single,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,never,less1,less1,less1,19863,Rainy,10AM,Coffee House,1d,0,19863,No Urgent Place,Alone,1,0,0,1
20246,Female,below21,Unmarried partner,High School Graduate,Student,Less than $12500,never,4~8,1~3,4~8,less1,20246,Rainy,7AM,Carry out & Take away,2h,0,20246,Work,Alone,1,0,1,0
13352,Male,46,Unmarried partner,Bachelors degree,Business & Financial,$62500 - $74999,never,less1,4~8,1~3,never,13352,Sunny,7AM,Restaurant(<20),1d,1,13352,Work,Alone,0,0,0,1
17103,Male,26,Single,Some college - no degree,Transportation & Material Moving,$62500 - $74999,4~8,less1,gt8,4~8,less1,17103,Rainy,7AM,Restaurant(20-50),1d,0,17103,Work,Alone,1,1,0,1
15280,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Retired,$62500 - $74999,never,4~8,1~3,4~8,less1,15280,Sunny,7AM,Coffee House,1d,1,15280,Work,Alone,1,0,0,1
12483,Female,46,Single,Graduate degree (Masters or Doctorate),Management,$75000 - $87499,never,never,gt8,4~8,less1,12483,Sunny,2PM,Coffee House,2h,0,12483,No Urgent Place,Friend(s),0,0,0,1
21546,Male,50plus,Married partner,High School Graduate,Retired,$50000 - $62499,never,1~3,4~8,gt8,gt8,21546,Sunny,10PM,Bar,2h,0,21546,Home,Partner,1,1,0,1
11125,Female,36,Married partner,Bachelors degree,Unemployed,$87500 - $99999,less1,1~3,1~3,less1,less1,11125,Sunny,2PM,Coffee House,2h,1,11125,No Urgent Place,Friend(s),1,0,0,1
19564,Male,31,Married partner,Some college - no degree,Farming Fishing & Forestry,$37500 - $49999,less1,less1,less1,1~3,less1,19564,Sunny,10PM,Carry out & Take away,2h,1,19564,Home,Kid(s),1,0,0,1
15007,Female,31,Married partner,Some college - no degree,Unemployed,$50000 - $62499,never,never,1~3,gt8,1~3,15007,Sunny,2PM,Restaurant(<20),2h,1,15007,No Urgent Place,Friend(s),1,0,0,1
12472,Female,21,Unmarried partner,Some college - no degree,Unemployed,$12500 - $24999,1~3,less1,1~3,1~3,less1,12472,Sunny,7AM,Restaurant(<20),1d,1,12472,Work,Alone,0,0,0,1
21809,Male,36,Married partner,Associates degree,Computer & Mathematical,$100000 or More,never,less1,4~8,1~3,less1,21809,Sunny,10AM,Restaurant(<20),2h,0,21809,No Urgent Place,Alone,0,0,0,1
17438,Female,50plus,Married partner,Bachelors degree,Sales & Related,$50000 - $62499,4~8,4~8,1~3,1~3,less1,17438,Rainy,10PM,Bar,1d,0,17438,No Urgent Place,Kid(s),1,0,0,1
16648,Male,26,Unmarried partner,Some college - no degree,Transportation & Material Moving,$12500 - $24999,1~3,4~8,1~3,4~8,less1,16648,Sunny,10PM,Restaurant(20-50),1d,0,16648,No Urgent Place,Alone,0,0,0,1
20234,Female,below21,Unmarried partner,High School Graduate,Student,Less than $12500,never,4~8,1~3,4~8,less1,20234,Sunny,2PM,Bar,1d,0,20234,No Urgent Place,Partner,0,0,0,1
21678,Female,41,Married partner,Graduate degree (Masters or Doctorate),Management,$75000 - $87499,less1,1~3,4~8,1~3,never,21678,Snowy,10PM,Carry out & Take away,1d,1,21678,Home,Alone,1,1,0,1
11688,Male,46,Single,Bachelors degree,Management,$100000 or More,never,less1,4~8,1~3,never,11688,Sunny,2PM,Carry out & Take away,1d,0,11688,No Urgent Place,Friend(s),1,0,0,1
19718,Female,46,Single,Some college - no degree,Office & Administrative Support,$37500 - $49999,never,1~3,gt8,4~8,1~3,19718,Sunny,6PM,Carry out & Take away,1d,1,19718,Home,Alone,0,0,0,1
16555,Female,50plus,Divorced,Graduate degree (Masters or Doctorate),Community & Social Services,$25000 - $37499,never,1~3,less1,4~8,less1,16555,Sunny,7AM,Restaurant(20-50),2h,0,16555,Work,Alone,1,0,0,1
17923,Male,26,Married partner,Bachelors degree,Education&Training&Library,$50000 - $62499,never,less1,1~3,1~3,1~3,17923,Snowy,7AM,Restaurant(<20),2h,1,17923,Work,Alone,1,1,0,1
10492,Male,26,Single,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,10492,Sunny,7AM,Carry out & Take away,2h,1,10492,Work,Alone,0,0,1,0
16959,Female,31,Married partner,Some college - no degree,Computer & Mathematical,$100000 or More,less1,less1,gt8,4~8,less1,16959,Snowy,10AM,Carry out & Take away,1d,1,16959,No Urgent Place,Friend(s),1,0,0,1
11851,Male,41,Single,High School Graduate,Installation Maintenance & Repair,$12500 - $24999,less1,1~3,1~3,less1,never,11851,Sunny,7AM,Restaurant(<20),1d,0,11851,Work,Alone,0,0,0,1
14125,Male,31,Married partner,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,14125,Sunny,7AM,Coffee House,2h,0,14125,Work,Alone,0,0,1,0
15549,Female,41,Married partner,Bachelors degree,Education&Training&Library,$25000 - $37499,never,1~3,1~3,1~3,1~3,15549,Sunny,10AM,Restaurant(<20),1d,1,15549,No Urgent Place,Kid(s),1,0,0,1
14556,Female,31,Married partner,Some college - no degree,Office & Administrative Support,$37500 - $49999,1~3,1~3,4~8,1~3,less1,14556,Sunny,6PM,Coffee House,1d,0,14556,Home,Alone,0,0,1,0
15460,Male,26,Single,Bachelors degree,Sales & Related,$75000 - $87499,never,never,1~3,1~3,1~3,15460,Sunny,6PM,Restaurant(<20),1d,0,15460,No Urgent Place,Friend(s),1,0,0,1
17484,Male,26,Single,Bachelors degree,Unemployed,$62500 - $74999,4~8,never,4~8,1~3,less1,17484,Sunny,2PM,Restaurant(20-50),2h,0,17484,No Urgent Place,Friend(s),1,0,0,1
18662,Male,41,Single,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,never,1~3,1~3,never,18662,Rainy,10PM,Coffee House,1d,1,18662,Home,Alone,0,0,1,0
17267,Female,26,Married partner,Associates degree,Unemployed,$37500 - $49999,less1,1~3,1~3,1~3,1~3,17267,Snowy,10AM,Carry out & Take away,1d,1,17267,No Urgent Place,Friend(s),1,0,0,1
15516,Male,21,Unmarried partner,Some college - no degree,Education&Training&Library,$25000 - $37499,4~8,less1,1~3,less1,never,15516,Sunny,10PM,Carry out & Take away,1d,1,15516,Home,Alone,0,0,1,0
19448,Male,50plus,Unmarried partner,High School Graduate,Retired,$50000 - $62499,less1,less1,4~8,1~3,less1,19448,Sunny,10PM,Carry out & Take away,1d,1,19448,No Urgent Place,Friend(s),1,0,0,1
16246,Male,41,Divorced,Associates degree,Arts Design Entertainment Sports & Media,$12500 - $24999,4~8,4~8,1~3,1~3,less1,16246,Sunny,6PM,Restaurant(<20),2h,1,16246,Home,Alone,0,0,1,0
19407,Female,50plus,Divorced,Some college - no degree,Unemployed,$37500 - $49999,never,never,4~8,1~3,less1,19407,Rainy,10PM,Restaurant(20-50),2h,0,19407,No Urgent Place,Friend(s),1,0,0,1
16915,Male,31,Unmarried partner,Some college - no degree,Sales & Related,$62500 - $74999,gt8,1~3,1~3,4~8,less1,16915,Snowy,10AM,Carry out & Take away,1d,1,16915,No Urgent Place,Friend(s),1,0,0,1
10631,Female,21,Married partner,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,10631,Sunny,7AM,Restaurant(<20),1d,1,10631,Work,Alone,0,0,0,1
12454,Female,21,Unmarried partner,Some college - no degree,Unemployed,$12500 - $24999,1~3,less1,1~3,1~3,less1,12454,Sunny,10AM,Carry out & Take away,2h,1,12454,No Urgent Place,Friend(s),1,0,0,1
19282,Female,26,Unmarried partner,High School Graduate,Healthcare Support,$25000 - $37499,less1,less1,1~3,1~3,1~3,19282,Sunny,10PM,Bar,1d,1,19282,Home,Partner,1,1,0,1
16429,Female,26,Single,Some college - no degree,Office & Administrative Support,$37500 - $49999,1~3,never,1~3,1~3,1~3,16429,Sunny,10AM,Bar,1d,1,16429,No Urgent Place,Alone,0,0,0,1
19260,Male,26,Single,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,19260,Sunny,6PM,Restaurant(<20),1d,0,19260,Home,Alone,0,0,1,0
19658,Male,21,Single,Bachelors degree,Student,$25000 - $37499,1~3,4~8,4~8,1~3,,19658,Sunny,7AM,Bar,1d,0,19658,Work,Alone,1,0,1,0
19226,Male,50plus,Married partner,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,19226,Sunny,10AM,Coffee House,2h,0,19226,No Urgent Place,Alone,1,0,0,1
21521,Male,below21,Single,Some college - no degree,Student,Less than $12500,never,gt8,gt8,gt8,less1,21521,Sunny,10PM,Bar,2h,1,21521,No Urgent Place,Friend(s),1,0,0,1
13270,Female,21,Married partner,Some college - no degree,Unemployed,$25000 - $37499,never,less1,1~3,less1,less1,13270,Sunny,7AM,Restaurant(<20),1d,0,13270,Work,Alone,0,0,0,1
15864,Female,26,Married partner,Graduate degree (Masters or Doctorate),Community & Social Services,$50000 - $62499,less1,less1,less1,gt8,less1,15864,Sunny,6PM,Restaurant(<20),2h,0,15864,Home,Alone,0,0,1,0
17524,Female,41,Unmarried partner,Some college - no degree,Unemployed,Less than $12500,never,1~3,1~3,4~8,less1,17524,Sunny,7AM,Restaurant(<20),1d,1,17524,Work,Alone,0,0,1,0
10337,Female,21,Unmarried partner,Associates degree,Student,$75000 - $87499,never,less1,1~3,1~3,less1,10337,Sunny,7AM,Coffee House,2h,0,10337,Work,Alone,1,1,0,1
14958,Male,31,Single,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,14958,Sunny,7AM,Carry out & Take away,1d,1,14958,Work,Alone,1,1,0,1
16356,Female,21,Married partner,Some college - no degree,Unemployed,$50000 - $62499,less1,4~8,4~8,4~8,4~8,16356,Sunny,6PM,Bar,2h,1,16356,No Urgent Place,Partner,1,0,0,1
17416,Female,26,Single,Bachelors degree,Computer & Mathematical,$25000 - $37499,less1,less1,4~8,1~3,never,17416,Sunny,10AM,Restaurant(<20),1d,1,17416,No Urgent Place,Friend(s),0,0,0,1
18093,Female,50plus,Married partner,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,never,4~8,1~3,less1,18093,Sunny,6PM,Carry out & Take away,2h,1,18093,Home,Alone,1,0,1,0
18659,Male,41,Single,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,never,1~3,1~3,never,18659,Snowy,10PM,Carry out & Take away,1d,1,18659,No Urgent Place,Friend(s),1,0,0,1
19661,Male,21,Single,Bachelors degree,Student,$25000 - $37499,1~3,4~8,4~8,1~3,,19661,Sunny,7AM,Restaurant(<20),1d,1,19661,Work,Alone,0,0,0,1
21110,Male,21,Single,Some college - no degree,Computer & Mathematical,Less than $12500,never,4~8,4~8,4~8,never,21110,Snowy,10AM,Restaurant(<20),1d,1,21110,No Urgent Place,Alone,1,0,0,1
17606,Female,36,Unmarried partner,Some college - no degree,Computer & Mathematical,$12500 - $24999,never,1~3,less1,1~3,4~8,17606,Sunny,10PM,Restaurant(<20),2h,1,17606,No Urgent Place,Friend(s),0,0,0,1
12267,Male,21,Single,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,never,never,1~3,less1,never,12267,Sunny,7AM,Restaurant(20-50),1d,1,12267,Work,Alone,1,0,0,1
19500,Male,36,Married partner,Bachelors degree,Computer & Mathematical,$100000 or More,less1,never,1~3,less1,less1,19500,Sunny,6PM,Restaurant(<20),1d,0,19500,Home,Alone,0,0,1,0
16680,Male,21,Single,Bachelors degree,Student,$37500 - $49999,less1,1~3,4~8,1~3,less1,16680,Sunny,10PM,Carry out & Take away,1d,1,16680,Home,Alone,0,0,0,1
17483,Male,26,Single,Bachelors degree,Unemployed,$62500 - $74999,4~8,never,4~8,1~3,less1,17483,Sunny,6PM,Coffee House,2h,0,17483,No Urgent Place,Alone,0,0,0,1
15197,Female,50plus,Unmarried partner,Some college - no degree,Management,$37500 - $49999,never,never,4~8,1~3,less1,15197,Sunny,2PM,Coffee House,1d,0,15197,No Urgent Place,Friend(s),0,0,0,1
13103,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$87500 - $99999,never,less1,1~3,1~3,less1,13103,Sunny,2PM,Restaurant(<20),1d,1,13103,No Urgent Place,Kid(s),1,0,0,1
19451,Male,50plus,Unmarried partner,High School Graduate,Retired,$50000 - $62499,less1,less1,4~8,1~3,less1,19451,Sunny,2PM,Restaurant(20-50),1d,0,19451,No Urgent Place,Partner,0,0,0,1
11374,Male,41,Married partner,Some college - no degree,Computer & Mathematical,$50000 - $62499,1~3,less1,1~3,1~3,less1,11374,Sunny,6PM,Restaurant(<20),2h,1,11374,No Urgent Place,Friend(s),1,0,0,1
16104,Male,21,Unmarried partner,Some college - no degree,Food Preparation & Serving Related,$12500 - $24999,1~3,less1,1~3,1~3,never,16104,Sunny,6PM,Coffee House,1d,0,16104,Home,Alone,0,0,0,1
15465,Male,26,Single,Bachelors degree,Sales & Related,$75000 - $87499,never,never,1~3,1~3,1~3,15465,Sunny,6PM,Coffee House,1d,0,15465,Home,Alone,0,0,0,1
12900,Male,21,Single,Some college - no degree,Computer & Mathematical,$25000 - $37499,less1,1~3,1~3,1~3,less1,12900,Sunny,2PM,Coffee House,1d,1,12900,No Urgent Place,Friend(s),1,0,0,1
13371,Male,26,Single,High School Graduate,Sales & Related,$12500 - $24999,never,never,4~8,1~3,never,13371,Sunny,2PM,Carry out & Take away,1d,1,13371,No Urgent Place,Friend(s),1,0,0,1
10240,Female,21,Single,High School Graduate,Unemployed,Less than $12500,1~3,never,4~8,1~3,less1,10240,Sunny,10AM,Carry out & Take away,2h,1,10240,No Urgent Place,Friend(s),1,0,0,1
13036,Male,21,Single,Some college - no degree,Student,$12500 - $24999,less1,never,less1,less1,less1,13036,Sunny,2PM,Coffee House,2h,0,13036,No Urgent Place,Friend(s),0,0,0,1
14014,Female,50plus,Married partner,Graduate degree (Masters or Doctorate),Education&Training&Library,$100000 or More,4~8,gt8,4~8,4~8,4~8,14014,Sunny,10PM,Carry out & Take away,1d,0,14014,Home,Alone,0,0,1,0
11717,Female,26,Married partner,Some college - no degree,Unemployed,$50000 - $62499,never,less1,1~3,1~3,never,11717,Sunny,7AM,Restaurant(20-50),1d,0,11717,Work,Alone,1,0,0,1
18074,Male,21,Single,Bachelors degree,Management,$25000 - $37499,4~8,never,4~8,gt8,1~3,18074,Sunny,6PM,Bar,2h,1,18074,Home,Alone,0,0,1,0
